"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state","has_internship","has_multiple_internships"
"2940",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","Cum Laude","na","na","None","Business Analytics","Boston University",0,"continuing education","No","None",0,"na",0,0
"2941",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Economics","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","Cum Laude","None","None","None","MSA","I haven't decided yet.",0,"continuing education","None","None",0,"None",0,0
"2942",1,"Finance","none",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",202015,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2943",1,"Information Systems","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","Non-Resident Alien","Male","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"other","None","None",0,"None",1,0
"2944",1,"Finance","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2945",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.00 - 2.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2946",1,"Marketing","none",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2947",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Cum Laude","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"2948",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","Non-Resident Alien","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"continuing education","None","None",0,"None",1,1
"2949",1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2950",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.00 - 3.49",201920,"2019","0","Boston","Bank of America","Finance","None","None",2,"accepted fulltime job","Yes","No",65000,"MA",1,1
"2951",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","NYC","Horizon Media","None","None","None",4,"accepted fulltime job","Yes","Yes",0,"New York",1,0
"2952",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Columbus","Abercrombie & Fitch","Analytics","None","None",2,"accepted fulltime job","Yes","Yes",60000,"OH",1,0
"2953",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","None","None","Finance","None","None",0,"seeking employment","None","None",0,"None",1,1
"2954",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Male","3.00 - 3.49",201920,"2019","0","San Francisco","Udemy","Marketing/Sales","None","None",0,"accepted fulltime job","None","None",0,"CA",1,1
"2955",1,"Finance","none",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","New York","EY","None","None","None",1,"accepted fulltime job","Yes","None",70000,"NY",1,0
"2956",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2957",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"2958",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"2959",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","Engineering/Science","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","Certification in Neurodiagnostic Technology","Laboure College",0,"continuing education","None","None",0,"None",1,0
"2960",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Male","2.50 - 2.99",201920,"2019","0","Omaha","Werner Enterprises","Operations / Procurement","None","None",3,"accepted fulltime job","Yes","Yes",50000,"Nebraska",0,0
"2961",1,"Marketing","none",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","San Francisco","GoodRx","Other: Design","None","None",1,"accepted fulltime job","Yes","Yes",90000,"CA",1,1
"2962",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Rosemont","The McShane Companies","Marketing/Sales","None","None",1,"accepted fulltime job","Yes","Yes",50000,"Illinois",1,0
"2963",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","Rocket Mortgage","None","None","None",2,"accepted fulltime job","Yes","Yes",0,"None",0,0
"2964",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Male","3.00 - 3.49",202020,"2020","0","Columbus","JP Morgan Chase","Accounting Finance","MAcc","None",0,"accepted fulltime job","Yes","Yes",60000,"OH",1,0
"2965",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2966",1,"Finance","none",0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Cleveland","Americorps","None","None","None",2,"accepted fulltime job","None","None",0,"OH",1,0
"2967",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"2968",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2969",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","None","None","None","None","None",2,"seeking employment","None","None",0,"None",1,1
"2970",1,"Marketing","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Arts Related","Arts Related","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Sylvania","Root Inc., a Part of Accenture","Consulting","None","None",1,"accepted fulltime job","Yes","Yes",55000,"OH",1,0
"2971",1,"Marketing","none",0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Cincinnati","Burke, Inc.","Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",45000,"OH/USA",1,1
"2972",1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Boston","Oracle","None","None","None",0,"accepted fulltime job","None","None",50000,"MA",1,1
"2973",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","Uber","Logistics / Supply Chain","None","None",0,"accepted fulltime job","Yes","Yes",53000,"Illinois",0,0
"2974",1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","Cohen & Company","Accounting Finance","MAcc","None",1,"accepted fulltime job","Yes","Yes",63000,"Il",1,1
"2975",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Cincinnati","Velosio","Analytics
 Consulting","None","None",2,"accepted fulltime job","Yes","Yes",55000,"Ohio",1,1
"2976",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","Nielsen","None","None","None",0,"accepted fulltime job","None","None",58000,"IL",1,0
"2977",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2978",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Dayton","Reynolds and Reynolds","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","No",50000,"OH",1,0
"2979",1,"Marketing","none",1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,"Arts Related","Arts Related","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","None","None","None","None","None",3,"seeking employment","None","None",0,"None",1,1
"2980",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",1,"seeking employment","None","None",0,"None",0,0
"2981",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","0","None","None","None","MS in Management and System","New York University",0,"seeking continuing education","None","None",0,"None",0,0
"2982",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",202120,"2021","0","None","None","None","None","None",0,"continuing education","None","None",0,"None",1,0
"2983",1,"Supply Chain & Operations Mgmt","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Education","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Chicago","Coyote Logistics","Logistics / Supply Chain","None","None",1,"accepted fulltime job","Yes","Yes",45000,"IL",0,0
"2984",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","Deloitte","Accounting","None","None",2,"accepted fulltime job","None","None",60000,"IL",1,0
"2985",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Cincinnati","Fifth Third Bank","None","None","None",0,"accepted fulltime job","None","None",58000,"OH",1,1
"2986",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","Deloitte","Consulting","None","None",1,"accepted fulltime job","Yes","No",93000,"OH",1,1
"2987",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"2988",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2989",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"2990",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",201920,"2019","0","None","None","None","Not decided","Not decided",5,"seeking continuing education","None","None",0,"None",1,0
"2991",1,"Accountancy","none",0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Charlotte","Deloitte","Accounting","MAcc","None",1,"accepted fulltime job","Yes","Yes",60000,"NC",1,0
"2992",1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202020,"2020","0","None","None","None","None","University of Illinois at Urbana Champaign",0,"continuing education","None","None",0,"None",1,0
"2993",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"2994",1,"Marketing","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",0,0
"2995",1,"Business Analytics","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","None","None","None","MSBA","Columbia University",0,"continuing education","None","None",0,"None",1,1
"2996",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Indianapolis","Charles Schwab","None","None","None",1,"accepted fulltime job","None","None",51000,"IN",0,0
"2997",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Business Analytics","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Williamsport","Textron","Logistics / Supply Chain
 Operations / Procurement","None","None",4,"accepted fulltime job","Yes","No",56000,"PA",1,1
"2998",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Cincinatti","AXA Advising","None","None","None",1,"accepted fulltime job","Yes","None",0,"OH",1,0
"2999",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","White","Male","3.00 - 3.49",202120,"2021","0","Grantville","Penn National Gaming","Analytics Finance General Management Marketing / Sales Operations / Procurement","None","None",1,"accepted fulltime job","No","No",42640,"PA",0,0
"3000",1,"Business Analytics","none",0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","Protiviti","Analytics","None","None",1,"accepted fulltime job","Yes","Yes",68000,"IL",1,1
"3001",1,"Finance","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Math/Stat","Math/Stat","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Cleveland","Insight2Profit","Analytics Consulting Finance","None","None",2,"accepted fulltime job","Yes","Yes",58000,"OH",1,0
"3002",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Cincinnati","Ohio National Financial Services","Actuary
 Finance","None","None",2,"accepted fulltime job","Yes","Yes",39000,"OH",1,0
"3003",1,"Accountancy","none",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","Denver","KPMG","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",69000,"CO",1,1
"3004",1,"Human Capital Mgmt& Leadership","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Health Related","Health Related","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Mason","M&M American Inc.","Accounting Advertising / Public Relations Logistics / Supply Chain","None","None",1,"accepted fulltime job","Yes","Yes",45000,"OH",1,0
"3005",1,"Finance","none",0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Deerfield","Baxter","None","None","None",1,"accepted fulltime job","Yes","None",60000,"IL",1,1
"3006",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Hamilton","U.S. Bank","Consulting Finance Marketing / Sales","Masters of Finance","Northern Kentucky University",1,"accepted fulltime job","Yes","Yes",60000,"OH",1,1
"3007",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",201920,"2019","Cum Laude","Grand Rapids","Procter and Gamble","Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",70000,"MI",1,1
"3008",1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Des Moines","FDIC","None","None","None",2,"accepted fulltime job","Yes","Yes",55000,"IA",1,0
"3009",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Black or African American","Male","3.00 - 3.49",202120,"2021","0","Chicago","Deloitte","None","None","None",3,"accepted fulltime job","Yes","Yes",78000,"IL",1,1
"3010",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"3011",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Indianapolis","GEICO","General Management","None","None",3,"accepted fulltime job","Yes","No",46000,"IL",1,0
"3012",1,"Finance","none",0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,"Language","Language","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","Alvarez and Marsal","Consulting Finance","None","None",1,"accepted fulltime job","Yes","Yes",75000,"IL",1,1
"3013",1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",0,0
"3014",1,"Finance","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Thief River Falls","Textron","Finance","None","None",1,"accepted fulltime job","Yes","No",55000,"Minnesota",1,1
"3015",1,"Marketing","none",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,"Interactive Media Studies","Interactive Media Studies","Black or African American","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"3016",1,"Business Economics","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"3017",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Male","3.00 - 3.49",202120,"2021","0","Columbus","Turner Construction","None","None","None",0,"accepted fulltime job","Yes","Yes",60000,"Ohio",0,0
"3018",2,"Marketing","Supply Chain & Operations Mgmt",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Rosemont","NPD Group","Advertising / Public Relations
 Analytics
 Marketing / Sales
 Operations / Procurement","None","None",1,"accepted fulltime job","Yes","Yes",55000,"Illinois",1,1
"3019",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Media Related","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","San Francisco","Victorious SEO","Consulting Marketing / Sales","None","None",4,"accepted fulltime job","Yes","Yes",47010,"CA",1,1
"3020",2,"Accountancy","Finance",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3021",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Humanities","Humanities","White","Male","2.50 - 2.99",202120,"2021","0","Chicago","Arrive Logistics","Logistics / Supply Chain Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",42000,"IL",0,0
"3022",1,"Marketing","none",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Female","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"3023",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",2,"seeking employment","None","None",0,"None",1,0
"3024",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"3025",1,"Information Systems","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","Chicago","West Monroe Partners","None","None","None",0,"accepted fulltime job","None","None",70000,"IL",1,1
"3026",1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Columbus","JP Morgan Chase","Finance","None","None",4,"accepted fulltime job","Yes","Yes",50000,"OH",1,0
"3027",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cleveland","C.H. Robinson","Logistics / Supply Chain","None","None",1,"accepted fulltime job","Yes","Yes",47000,"OH",1,1
"3028",1,"Finance","none",0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","None","None","None","None","None",0,"continuing education","None","None",0,"None",0,0
"3029",1,"Management and Leadership","none",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"3030",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Legal Studies","Political Science","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","Lifetime Financial Growth","Consulting
 Finance
 Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",24000,"OH",1,1
"3031",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Economics","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"3032",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",1,"seeking employment","None","None",0,"None",1,0
"3033",1,"Marketing","none",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,"Media Related","Media Related","Hispanic/Latino","Female","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"3034",1,"Finance","none",0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","Cleveland","Cleveland Research Company","Finance","None","None",1,"accepted fulltime job","Yes","Yes",55000,"OH",1,0
"3035",1,"Finance","none",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Arlington","Nestle USA","None","None","None",0,"accepted fulltime job","None","None",62500,"VA",1,1
"3036",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Marietta","Peoples Bancorp","Accounting
 Advertising / Public Relations
 Analytics
 Finance
 General Management
 Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",45000,"Ohio",1,0
"3037",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Franklin","Sony Music Entertainment - Provident Label Group","Marketing / Sales","None","None",0,"accepted parttime job","Yes","Yes",15600,"TN",1,1
"3038",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Warsaw","Johnson & Johnson - DePuy Synthes","Finance","None","None",1,"accepted fulltime job","Yes","No",63000,"IN / USA",1,0
"3039",1,"Human Capital Mgmt& Leadership","none",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Cincinnati","Kohl's","General Management","None","None",1,"accepted fulltime job","Yes","Yes",47500,"OH",1,0
"3040",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Information Systems","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cincinnati","Kroger Co.","Accounting Analytics Finance IT Assurance / IT Audit Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",57000,"OH",1,1
"3041",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Female","3.50 - 4.00",202110,"2021","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"3042",1,"Information Systems","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Information Security","Information Security","White","Female","3.50 - 4.00",202110,"2021","Cum Laude","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"3043",1,"Supply Chain & Operations Mgmt","none",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"Marketing","Marketing","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
